id,title,brand,category,subcategory,year,num_reviews,price,rating,in_stock,description
B089N74ZRN,"OLIGHT Perun Mini LED Headlamp 1000 Lumens Rechargeable, Right Angle Flashlight with Headband, EDC Handheld Flashlight for Camping, Running, Outdoor, Power Outage, Night Fishing, and Riding",OLIGHT,Tools & Home Improvement,Safety & Security,2020,536,64.95,4.6,true,"Product Description .aplus-v2 { display: block; margin-left: auto; margin-right: auto; } .aplus-v2 .aplus-3p-fixed-width { width: 970px; } .aplus-v2 .aplus-3p-fixed-width.aplus-module-wrapper { margin-left: auto; margin-right: auto; } .aplus-tech-spec-hide-loading { visibility: hidden; } .aplus-tech-spec-hide-loading:only-child { visibility: visible !important; } .aplus-tech-spec-hide-loading { visibility: visible !important; } (function(f) {var _np=(window.P._namespace(""AplusModule""));if(_np.guardFatal){_np.guardFatal(f)(_np);}else{f(_np);}}(function(P) { P.now('AplusModules-module-16-tech-specs').execute(function(init) { if (init) { return; } P.register('AplusModules-module-16-tech-specs', function() { function showTablesFallback(tables) { // unsuccessful toggling ""hide"" parent class, fallback to toggling table css directly if (tables && typeof tables.css === 'function') { tables.css('visibility','visible'); } } function showTables(tables, hideLoadingCssClassName) { if (tables && typeof tables.closest === 'function') { var hideTableContainers = tables.closest('.' + hideLoadingCssClassName); if (hideTableContainers.length && typeof hideTableContainers.removeClass === 'function') { hideTableContainers.removeClass(hideLoadingCssClassName); return; // do not go to fallback } } showTablesFallback(tables); } function resizeSpecTables($, tables) { var tableHeights = []; tables.each(function(i, table) { tableHeights.push($(table).height()); }); var maxHeight = Math.max.apply(undefi"
B099H8N6MN,"Posh Creations Bean Bag Chair for Kids, Teens, and Adults Includes Removable and Machine Washable Cover, Soft Faux Rabbit Fur - Black, 38in - Large",Posh Creations,Home & Kitchen,Furniture,2021,7603,51.74,4.3,true,"Premium beanbags with removable covers: most competing bean bags don't offer removable covers to cut costs. We believe it is important to have a removable cover to allow you to wash the cover and to also switch up styles/colors when you want. Posh bean bags are the perfect, comfortable addition to any space. Our soft removable covers are stuffed with the highest quality virgin polystyrene beans and our bag is durable and designed to last. multiple sizes offered for all ages medium 27 inch: measuring 27 inches (W) x 27 inches (D) x 22 inches (H), This bean bag is the perfect size for toddlers and small children. Our Large Posh Bean Bag is 38 inch: measuring 38 inches (W) x 38 inches (D) x 27 inches (H)and our X-Large 48 inches: measuring 48 inches (W) x 48 inches (D) x 30 inches (H), are the perfect size for children to teens and adults. The whole family will love relaxing in our Pouf chairs! fun furniture posh bean bag chairs are a great addition to any room in your home or even your office. Put one in your game or movie room, One in the playroom, one in your child's bedroom or teen's dorm room and even one in your hip office space! cozy spot our cozy bean bag sacks offer ultimate comfort and are perfect for a variety of different activities. If your bean bag gets dirty, remove the comfy soft faux rabbit fur cover and spot wash! From reading to gaming, drawing, studying or working, girls and boys of all ages will be fighting over who gets to relax in the posh bean bag chair, "
B002WKK86M,In The Swim Chlorine Neutralizer for Swimming Pools - Quickly Reduces Chlorine Sanitizer Levels - 90% Sodium Thiosulfate - 2.25 Pounds,In The Swim,"Patio, Lawn & Garden","Pools, Hot Tubs & Supplies",2024,356,1.96,4.5,true,"In The Swim Chlorine Neutralizer In the Swim Chlorine Neutralizer reduces excess chlorine levels in pools, ensuring safe swimming conditions. Ideal chlorine levels range from 3 - 4 ppm. High chlorine levels can harm hair and skin. Product contains 90% Granular Sodium Thiosulfate. Add 5 oz per 10,000 gallons to lower chlorine. Turn off chemical feeds and systems, test water, measure the needed dose, and add it while the circulation system is running. Let it circulate for 30 minutes, then retest before swimming. Repeat if needed.         In The Swim's Proper Pool Care Recommendations Previous page Adjusting and Balancing Regularly test pool/spa water to maintain optimal chemistry, promoting a healthy environment, saving cost, and reduce pool maintenance. Sanitizing Keep water clean using trichlor tablets, along with shock and granular chlorine for maintenance, for a sparkling clean pool. Treatment Pool not looking perfect, begin by testing the water. Address specific issues such as algae, cloudiness, debris, or other conditions with needed chemcials. Pool Safety Ensure a safe aquatic environment with essential safety equipment, knowledge of local regulations and pool supervision Next page Keep Your Pool Sparkling Clear All Season Long 3 Inch Chlorine Tablets See Details Cal-Hypo Pool Shock See Details Bromine Tablets See Details 5-in-1 Super Multi-Tabs See Details Di-Zap 3-in-1 Shock See Details Customer Reviews 4.6 out of 5 stars 19,422 4.6 out of 5 stars 13,938 4.7 out of 5 s"
B00EP7OGI6,Fruit of the Loom Women's 5 Pack Microfiber Low Rise Hipster Panties,Fruit of the Loom Women's IA,"Clothing, Shoes & Jewelry",Women,2013,876,9.99,4.4,true,"Smooth, sleek microfiber designed to disappear under your clothes. A perfect addition for your everyday needs."
B0BTH8F4CV,"Idzo 100% Metal Obelisk Trellis for Climbing Plants Outdoor 6ft - 72in, Heavy Duty Black Garden Trellis for Climbing Vine with Hammer Stone Coated, 1pc",IDZO,"Patio, Lawn & Garden",Gardening & Lawn Care,2024,56,41.39,4.4,true,"Garden obelisk trellis with Hammer Stone Coated - A durable, stunning addition to any landscape! Our garden trellis steel adds a special decorative element to your garden and indoor plant trellis, ideal for climbing plant support, flowering, vegetable, and plant vines like clematis, climbing roses, tomato plants, dragon fruit, and passion fruit vines.The garden obelisk for climbing plants is made from solid steel pipe supports up to 20 pounds. 3 layers of black matte coating with hammer stone texture to resist weather and rust. This trellis for potted plants obelisk uses a unique technology consisting of a stable ring joint with a compact connection that is easy to put together without screws. Strong insert end caps of our plant tower can be pushed straight into the ground.Steel obelisk trellis details:Design: Ergonomic design ensures your plant grows easilyMaterial: Steel Pipe with Hammer Stone CoatedColor: BlackSize: 72 7/16'' x 13 7/8"""
B0816LQ1DL,"guleek for iPhone 6 Screen Replacement White Touch Display LCD Digitizer Assembly with Front Facing Camera,Proximity Sensor,Ear Speaker,Home Button Including Repair Tool and Screen Pretector",GULEEK,Cell Phones & Accessories,Accessories,2019,3691,19.99,4.1,true,"●Compatibility: iPhone 6 ●Color: White ●Package includes: -1 * New iPhone 6 LCD Screen and Digitizer(Pre-assembled with front camera, ear speaker, light & proximity sensors,and home button) -1 * 0.2mm tempered glass protective film -1 * Repair tools set -1 * User's Guide ● Note: 1. We strongly recommend that you watch the operational video on YOUTUBE before installation through scanning the QR code in the manual or searching ""Replace iPhone 6 Screen"". 2. Please transfer the home button, earspeaker and front camera from the original screen to the new screen. Touch ID and fingerprint are only available for the original home button."
B07X3SXVFG,ICTIVE Long Sleeve Workout Shirts for Women Loose fit Workout Tops for Women Running Shirts Women with Thumb Hole,Fihapyli,"Clothing, Shoes & Jewelry",Women,2019,2102,21.98,4.4,true,"Long Sleeve Cross Shirt Long Sleeve Mesh Back Tops Workout Tank Tops Mesh Tank Tops Backless Cross Tank Tops Backless Muscle Tanks Loose Backless shirt Long Sleeve Crop Tops Backless Twist Tops Backless Keyhole Tops Racerback Sleeveless Shirt Backless Workout Tops     We are young entrepreneurs. We love life and we're enthusiastic about working out. From original designs, fabric selections, and final production, our products are all made in-house. This is how we are able to offer you the highest quality products at a great value!   Tips:Take a little vinegar and salt can remove the smell of the dye, and can maintain the original."
B00NI4VHL6,CleanEspresso 2 Gram Espresso Machine Cleaning Tablets Model BR-040 - For Breville Espresso Machines,CleanEspresso,Kitchen & Dining,Small Appliance Parts & Accessories,2014,1829,16.99,4.7,true,"About this item 2 GRAM TABLETS - Don't be fooled by 1gram tabs that cannot hold up to the cleaning cycle pressure. BETTER TASTING ESPRESSO by Removing Oily BuildUp Inside Your Machine. Get The Ultimate Cleaning Experience With Precision Cleaning DESIGNED For Use With All Models of Breville Espresso Machines AUTOMATICALLY Cleans Inner Machine Parts 100% NO QUESTIONS ASKED, MONEY BACK GUARANTEE. Go ahead and give it a try. CLICK ""ADD TO CART"" NOW!"
B0009IY8U6,Minnetonka Women's Back-Zipper Bootie,Minnetonka,"Clothing, Shoes & Jewelry",Women,2011,1788,69.95,4.2,true,"From the brand /* * Used when device = desktop * Configured in: configuration/brazil-config/global/brand-story.cfg */ /* Because the carousel is implemented as an ol list, any lists in the card text will have a secondary list style (letters). This will give an incorrect appearance to viewers, so we set all lists to the primary list style (numbers). */ .aplus-brand-story-card ol li { list-style: decimal; } /* Top level containers */ .aplus-module .apm-brand-story-hero { -moz-box-sizing: border-box; -webkit-box-sizing: border-box; box-sizing: border-box; width: 1464px; height: 625px; background-color: #fff; } .aplus-module .apm-brand-story-card { -moz-box-sizing: border-box; -webkit-box-sizing: border-box; box-sizing: border-box; width: 362px; height: 453px; background-color: #fff; } .apm-brand-story-hero, .apm-brand-story-card { -moz-box-sizing: border-box; -webkit-box-sizing: border-box; box-sizing: border-box; position: relative; width: 100%; height: 100%; float: none; } .aplus-module.brand-story-card-1-four-asin .apm-brand-story-card { /* Only 12px to account for image cell border */ padding: 12px; } /* Full background image (Hero 1 & Card 2) */ .aplus-module .apm-brand-story-background-image { -moz-box-sizing: border-box; -webkit-box-sizing: border-box; box-sizing: border-box; overflow: hidden; position: absolute; width: 100%; height: 100%; } /* Card 1 small images */ .aplus-module .apm-brand-story-image-row { -moz-box-sizing: border-box; -webkit-box-sizing: border-box; bo"
B0CF1N2HKN,"DJDAJIA 24"" x10Pack Bungee Cords with Hooks, 9mm Heavy Duty Bungee Cords,Multi-Purpose Elastic Bungee Straps for Luggage,Various Cargoes, Camping-Weatherproof & UV,Blue",Generic,Tools & Home Improvement,Hardware,2023,8,9.47,4.7,true,"Introducing our Heavy Duty Blue Bungee Cords - the ultimate solution for all your outdoor needs! Measuring 24 inches in length and crafted with a sturdy 9mm thickness, these weatherproof and UV-resistant bungee cords are designed to withstand the toughest conditions.With their sleek blue color, these bungee cords not only provide a secure and reliable hold but also add a touch of style to any outdoor setup. The heavy-duty hooks ensure a firm grip, making them perfect for securing camping gear, tarps, luggage, and more.Whether you're an avid adventurer, a DIY enthusiast, or simply need a reliable tool for everyday use, our blue bungee cords are your go-to choice. Versatile and durable, these bungee cords are designed to handle any task effortlessly.So, why settle for ordinary cords when you can have the best? Upgrade to our Heavy Duty Blue Bungee Cords and experience the reliability and strength you deserve. Don't let anything hold you back - choose the best bungee cords on the market today! WARNING: Stretch cord carefully. Rebounding hooks cause injuries. Place hooks with care. Keep face and body out of rebound path. DO NOT overstretch. DO NOT use when strap has visible signs of wear or damage."
